level_id,mode,success,nodes,runtime,solution_len,calls_total,calls_uncached,deadlock_hits,comparable_states,hungarian_lt_gnn,hungarian_eq_gnn,gnn_lt_hungarian
sokoban_core/levels/boxoban/medium/train/197.txt#423,speed,True,13,0.03618502616882324,11,75,75,18,57,52,1,4
sokoban_core/levels/boxoban/medium/train/111.txt#961,speed,True,164,0.17969393730163574,19,689,689,226,463,399,1,63
sokoban_core/levels/boxoban/medium/train/037.txt#474,speed,True,32,0.040642738342285156,14,104,104,35,69,62,1,6
sokoban_core/levels/boxoban/medium/valid/002.txt#314,speed,True,78,0.1159663200378418,11,373,372,73,299,281,1,17
sokoban_core/levels/boxoban/medium/train/217.txt#281,speed,True,21,0.05013418197631836,14,110,110,2,108,86,1,21
sokoban_core/levels/boxoban/medium/valid/041.txt#861,speed,True,361,0.5703988075256348,28,1630,1630,349,1281,1264,1,16
sokoban_core/levels/boxoban/medium/train/238.txt#846,speed,True,1030,0.625669002532959,19,2200,2152,663,1489,1475,1,13
sokoban_core/levels/boxoban/medium/train/404.txt#755,speed,True,60,0.08430910110473633,10,216,215,23,192,185,2,5
sokoban_core/levels/boxoban/medium/train/151.txt#760,speed,True,11,0.04464411735534668,11,83,83,5,78,77,1,0
sokoban_core/levels/boxoban/medium/valid/004.txt#468,speed,True,17,0.04643106460571289,9,108,108,15,93,88,1,4
sokoban_core/levels/boxoban/medium/train/344.txt#322,speed,True,88,0.16906976699829102,16,507,496,122,374,361,1,12
sokoban_core/levels/boxoban/medium/train/319.txt#960,speed,True,18,0.0451657772064209,9,107,107,17,90,82,2,6
