level_id,mode,success,nodes,runtime,solution_len,calls_total,calls_uncached,deadlock_hits,comparable_states,hungarian_lt_gnn,hungarian_eq_gnn,gnn_lt_hungarian
sokoban_core/levels/boxoban/medium/train/138.txt#813,optimal_mix,True,59,0.061079978942871094,10,171,171,38,133,117,2,14
sokoban_core/levels/boxoban/medium/train/011.txt#999,optimal_mix,True,2242,1.225905179977417,13,4922,4922,1522,3400,3355,1,44
sokoban_core/levels/boxoban/medium/train/375.txt#712,optimal_mix,True,1622,1.1719839572906494,20,3458,3458,945,2513,2476,3,34
sokoban_core/levels/boxoban/medium/train/288.txt#242,optimal_mix,True,126,0.2511310577392578,10,624,624,54,570,530,3,37
sokoban_core/levels/boxoban/medium/train/350.txt#909,optimal_mix,True,90,0.09830999374389648,8,283,283,107,176,176,0,0
sokoban_core/levels/boxoban/medium/train/392.txt#447,optimal_mix,True,513,0.7981460094451904,15,2147,2147,377,1770,1715,1,54
sokoban_core/levels/boxoban/medium/train/402.txt#691,optimal_mix,True,102,0.16832590103149414,8,542,542,102,440,409,2,29
sokoban_core/levels/boxoban/medium/train/226.txt#987,optimal_mix,True,779,0.4232020378112793,18,1511,1511,420,1091,973,3,115
sokoban_core/levels/boxoban/medium/valid/001.txt#166,optimal_mix,True,61834,53.40939784049988,24,119821,119813,24074,95739,95593,0,146
sokoban_core/levels/boxoban/medium/train/274.txt#178,optimal_mix,True,2015,1.207813024520874,19,3317,3317,880,2437,2431,2,4
sokoban_core/levels/boxoban/medium/train/291.txt#738,optimal_mix,True,247,0.22905802726745605,16,570,570,47,523,494,2,27
sokoban_core/levels/boxoban/medium/train/062.txt#411,optimal_mix,True,81,0.06627774238586426,10,162,162,20,142,134,1,7
sokoban_core/levels/boxoban/medium/train/427.txt#561,optimal_mix,True,1684,1.3140249252319336,21,3496,3496,640,2856,2827,2,27
sokoban_core/levels/boxoban/medium/train/399.txt#698,optimal_mix,True,453,0.4922959804534912,10,1394,1394,157,1237,1227,2,8
sokoban_core/levels/boxoban/medium/train/331.txt#912,optimal_mix,True,2059,1.508425235748291,15,4777,4777,1435,3342,3323,2,17
sokoban_core/levels/boxoban/medium/train/397.txt#887,optimal_mix,True,2690,1.170409917831421,17,4493,4493,1353,3140,3125,1,14
sokoban_core/levels/boxoban/medium/train/003.txt#707,optimal_mix,True,76704,49.06598496437073,29,108186,108177,20051,88126,87995,4,127
sokoban_core/levels/boxoban/medium/train/040.txt#979,optimal_mix,True,754,0.37180113792419434,12,1456,1456,456,1000,948,3,49
sokoban_core/levels/boxoban/medium/train/181.txt#818,optimal_mix,True,54,0.042047977447509766,14,90,90,16,74,44,1,29
sokoban_core/levels/boxoban/medium/train/212.txt#725,optimal_mix,True,1199,0.49782276153564453,19,1981,1981,646,1335,1320,2,13
sokoban_core/levels/boxoban/medium/train/262.txt#597,optimal_mix,True,649,0.6905159950256348,15,2032,2032,613,1419,1388,0,31
sokoban_core/levels/boxoban/medium/train/057.txt#110,optimal_mix,True,9761,5.637863874435425,18,15867,15863,3924,11939,11914,2,23
sokoban_core/levels/boxoban/medium/train/082.txt#742,optimal_mix,True,7648,4.601258993148804,19,12295,12292,2601,9691,9603,4,84
sokoban_core/levels/boxoban/medium/train/248.txt#801,optimal_mix,True,17548,12.58298397064209,37,34439,34405,8376,26029,23414,0,2615
sokoban_core/levels/boxoban/medium/train/101.txt#138,optimal_mix,True,966,0.5394361019134521,12,1854,1854,511,1343,1277,3,63
sokoban_core/levels/boxoban/medium/train/296.txt#359,optimal_mix,True,1222,0.7357509136199951,13,2214,2214,489,1725,1720,2,3
sokoban_core/levels/boxoban/medium/valid/024.txt#875,optimal_mix,True,60826,45.296438217163086,31,96226,96226,19358,76868,76685,0,183
sokoban_core/levels/boxoban/medium/train/041.txt#36,optimal_mix,True,678,0.4316728115081787,15,1236,1236,108,1128,1121,1,6
sokoban_core/levels/boxoban/medium/train/270.txt#52,optimal_mix,True,129,0.11454987525939941,12,375,375,83,292,286,2,4
sokoban_core/levels/boxoban/medium/train/086.txt#886,optimal_mix,True,27320,19.143690824508667,22,49844,49747,10249,39498,39479,2,17
sokoban_core/levels/boxoban/medium/train/081.txt#950,optimal_mix,True,2461,2.3855769634246826,14,5370,5370,832,4538,4475,1,62
sokoban_core/levels/boxoban/medium/train/344.txt#490,optimal_mix,True,55,0.06966710090637207,5,225,225,63,162,157,2,3
sokoban_core/levels/boxoban/medium/train/043.txt#340,optimal_mix,True,3836,6.567605018615723,20,16754,16751,3204,13547,13106,0,441
sokoban_core/levels/boxoban/medium/train/395.txt#597,optimal_mix,True,3200,1.7681357860565186,19,5871,5866,1734,4132,4104,3,25
sokoban_core/levels/boxoban/medium/train/257.txt#566,optimal_mix,True,11487,8.661089181900024,27,23784,23763,6289,17474,17141,1,332
sokoban_core/levels/boxoban/medium/train/207.txt#487,optimal_mix,True,2844,3.357616901397705,16,7730,7730,1224,6506,6394,3,109
sokoban_core/levels/boxoban/medium/train/008.txt#323,optimal_mix,True,80,0.16653108596801758,7,434,434,70,364,356,1,7
sokoban_core/levels/boxoban/medium/train/277.txt#176,optimal_mix,True,170,0.17038702964782715,9,625,625,229,396,385,1,10
sokoban_core/levels/boxoban/medium/train/034.txt#630,optimal_mix,True,265,0.24844694137573242,14,638,638,82,556,518,2,36
sokoban_core/levels/boxoban/medium/train/142.txt#459,optimal_mix,True,204,0.13835430145263672,13,459,459,140,319,280,2,37
sokoban_core/levels/boxoban/medium/train/163.txt#841,optimal_mix,True,4642,2.6545379161834717,19,7960,7960,2015,5945,5904,2,39
sokoban_core/levels/boxoban/medium/train/215.txt#115,optimal_mix,True,276,0.21596288681030273,12,631,631,158,473,381,3,89
sokoban_core/levels/boxoban/medium/train/153.txt#106,optimal_mix,True,12175,8.202666997909546,23,22513,22513,6400,16113,16084,1,28
sokoban_core/levels/boxoban/medium/train/286.txt#425,optimal_mix,True,9667,7.518357992172241,28,21611,21592,4524,17068,17013,2,53
sokoban_core/levels/boxoban/medium/train/416.txt#685,optimal_mix,True,3885,3.2269577980041504,17,8244,8244,1250,6994,6983,1,10
sokoban_core/levels/boxoban/medium/train/352.txt#797,optimal_mix,True,1924,1.3713021278381348,17,3486,3486,604,2882,2647,2,233
sokoban_core/levels/boxoban/medium/train/446.txt#47,optimal_mix,False,280665,180.00181603431702,-1,373796,373670,73637,300033,300017,0,16
sokoban_core/levels/boxoban/medium/train/044.txt#178,optimal_mix,True,494,0.28490304946899414,13,960,960,288,672,653,2,17
sokoban_core/levels/boxoban/medium/train/107.txt#420,optimal_mix,True,3600,1.9444818496704102,22,5587,5587,1181,4406,4391,1,14
sokoban_core/levels/boxoban/medium/train/007.txt#493,optimal_mix,True,8658,5.749107122421265,20,13613,13613,2575,11038,11011,1,26
sokoban_core/levels/boxoban/medium/train/443.txt#804,optimal_mix,True,2479,1.606827974319458,14,5148,5147,1009,4138,4118,2,18
sokoban_core/levels/boxoban/medium/train/240.txt#567,optimal_mix,True,738,0.4304378032684326,16,1694,1694,474,1220,1130,4,86
sokoban_core/levels/boxoban/medium/train/106.txt#910,optimal_mix,True,2634,1.8744592666625977,17,5372,5367,1371,3996,3732,4,260
sokoban_core/levels/boxoban/medium/train/281.txt#232,optimal_mix,True,25,0.03090524673461914,6,69,69,10,59,52,1,6
sokoban_core/levels/boxoban/medium/valid/042.txt#495,optimal_mix,True,92,0.10326409339904785,15,289,289,73,216,192,1,23
sokoban_core/levels/boxoban/medium/train/074.txt#590,optimal_mix,True,7162,6.786044120788574,20,19190,19188,5275,13913,13758,2,153
sokoban_core/levels/boxoban/medium/train/351.txt#242,optimal_mix,True,897,0.5867209434509277,13,1692,1692,261,1431,1382,3,46
sokoban_core/levels/boxoban/medium/train/400.txt#341,optimal_mix,True,974,0.8220961093902588,17,2309,2309,674,1635,1603,0,32
sokoban_core/levels/boxoban/medium/train/037.txt#399,optimal_mix,True,3440,1.8875300884246826,28,5425,5425,1347,4078,3898,2,178
sokoban_core/levels/boxoban/medium/train/228.txt#647,optimal_mix,True,4896,3.8078131675720215,25,9994,9994,2133,7861,7855,0,6
sokoban_core/levels/boxoban/medium/train/101.txt#424,optimal_mix,True,4051,2.604222297668457,25,7288,7279,1880,5399,5333,1,65
sokoban_core/levels/boxoban/medium/train/247.txt#601,optimal_mix,True,216,0.24353504180908203,11,630,630,117,513,504,3,6
sokoban_core/levels/boxoban/medium/train/103.txt#630,optimal_mix,True,553,0.2612950801849365,20,870,870,250,620,611,1,8
sokoban_core/levels/boxoban/medium/train/425.txt#508,optimal_mix,True,2583,1.4517338275909424,20,5314,5314,2002,3312,3297,1,14
sokoban_core/levels/boxoban/medium/train/088.txt#924,optimal_mix,True,718,0.7727570533752441,19,2010,2010,352,1658,1645,2,11
sokoban_core/levels/boxoban/medium/train/286.txt#354,optimal_mix,True,4622,4.236135005950928,19,11871,11863,2597,9266,9190,2,74
sokoban_core/levels/boxoban/medium/train/407.txt#541,optimal_mix,True,590,0.5708682537078857,14,1528,1528,356,1172,1144,1,27
sokoban_core/levels/boxoban/medium/valid/001.txt#101,optimal_mix,True,64846,34.99286723136902,45,86363,86338,20818,65520,65349,1,170
sokoban_core/levels/boxoban/medium/train/194.txt#941,optimal_mix,True,553,0.317363977432251,10,1104,1104,332,772,766,1,5
sokoban_core/levels/boxoban/medium/train/128.txt#13,optimal_mix,True,3157,1.8688440322875977,21,5226,5226,1146,4080,3986,2,92
sokoban_core/levels/boxoban/medium/train/200.txt#636,optimal_mix,True,4260,5.208357810974121,23,15167,15167,4074,11093,10756,2,335
sokoban_core/levels/boxoban/medium/valid/044.txt#67,optimal_mix,True,570,0.54146409034729,21,1533,1533,468,1065,1056,2,7
sokoban_core/levels/boxoban/medium/train/102.txt#300,optimal_mix,True,148,0.21150422096252441,10,637,637,101,536,523,2,11
sokoban_core/levels/boxoban/medium/train/027.txt#226,optimal_mix,True,741,0.376690149307251,17,1438,1438,544,894,887,2,5
sokoban_core/levels/boxoban/medium/train/397.txt#433,optimal_mix,True,365,0.27875804901123047,13,1027,1027,257,770,748,1,21
sokoban_core/levels/boxoban/medium/train/110.txt#685,optimal_mix,True,172,0.19858574867248535,15,594,594,117,477,438,3,36
sokoban_core/levels/boxoban/medium/train/056.txt#632,optimal_mix,True,522,0.5759909152984619,10,2037,2037,495,1542,1520,1,21
sokoban_core/levels/boxoban/medium/train/292.txt#48,optimal_mix,True,198,0.1709308624267578,19,508,508,107,401,329,1,71
sokoban_core/levels/boxoban/medium/train/338.txt#76,optimal_mix,True,308,0.3409461975097656,11,1024,1024,241,783,763,3,17
sokoban_core/levels/boxoban/medium/train/251.txt#918,optimal_mix,True,5130,5.271814823150635,17,12805,12803,2222,10581,10501,2,78
sokoban_core/levels/boxoban/medium/train/011.txt#443,optimal_mix,True,974,0.47879719734191895,14,1762,1762,526,1236,1207,1,28
sokoban_core/levels/boxoban/medium/valid/040.txt#630,optimal_mix,True,6203,3.503668785095215,21,10665,10645,2721,7924,7888,2,34
sokoban_core/levels/boxoban/medium/train/326.txt#749,optimal_mix,True,15882,11.851831912994385,26,29680,29680,6003,23677,23663,2,12
sokoban_core/levels/boxoban/medium/train/325.txt#705,optimal_mix,True,1359,0.6792080402374268,20,2152,2152,522,1630,1617,2,11
sokoban_core/levels/boxoban/medium/train/140.txt#353,optimal_mix,True,972,0.8490581512451172,16,2271,2271,438,1833,1822,1,10
sokoban_core/levels/boxoban/medium/train/140.txt#739,optimal_mix,True,1288,2.302762985229492,12,5278,5278,620,4658,4190,5,463
sokoban_core/levels/boxoban/medium/train/445.txt#520,optimal_mix,True,7629,4.260836124420166,22,12195,12179,3307,8872,8825,3,44
sokoban_core/levels/boxoban/medium/train/089.txt#641,optimal_mix,True,4960,4.562650918960571,16,11716,11716,2709,9007,8982,0,25
sokoban_core/levels/boxoban/medium/valid/016.txt#858,optimal_mix,True,1894,2.2965950965881348,15,5709,5709,1207,4502,4459,1,42
sokoban_core/levels/boxoban/medium/train/141.txt#70,optimal_mix,True,62,0.0629270076751709,10,218,218,84,134,125,1,8
sokoban_core/levels/boxoban/medium/train/369.txt#17,optimal_mix,True,10167,5.335240125656128,30,14228,14228,3162,11066,10819,1,246
sokoban_core/levels/boxoban/medium/train/005.txt#182,optimal_mix,True,18103,9.032892227172852,28,26448,26439,6761,19678,19605,3,70
sokoban_core/levels/boxoban/medium/train/063.txt#848,optimal_mix,True,1367,0.6798720359802246,19,2545,2545,708,1837,1800,2,35
sokoban_core/levels/boxoban/medium/train/190.txt#842,optimal_mix,True,1768,1.32232666015625,14,4195,4194,1150,3044,3021,1,22
sokoban_core/levels/boxoban/medium/train/241.txt#821,optimal_mix,True,1117,1.0697979927062988,12,2762,2762,594,2168,2136,3,29
sokoban_core/levels/boxoban/medium/train/148.txt#477,optimal_mix,True,30492,22.585904121398926,25,50654,50652,7175,43477,43164,3,310
sokoban_core/levels/boxoban/medium/train/039.txt#824,optimal_mix,True,526,0.4089951515197754,13,1249,1249,159,1090,1079,2,9
sokoban_core/levels/boxoban/medium/train/226.txt#917,optimal_mix,True,932,1.338089942932129,16,3816,3816,961,2855,2715,3,137
sokoban_core/levels/boxoban/medium/train/061.txt#33,optimal_mix,True,93,0.05583596229553223,17,149,149,44,105,103,1,1
sokoban_core/levels/boxoban/medium/train/052.txt#214,optimal_mix,True,4517,3.4921910762786865,16,10398,10398,2518,7880,7816,2,62
sokoban_core/levels/boxoban/medium/train/098.txt#537,optimal_mix,True,13488,7.46806788444519,19,22772,22741,4870,17871,17806,2,63
sokoban_core/levels/boxoban/hard/002.txt#713,optimal_mix,True,867,0.7345778942108154,11,1926,1926,283,1643,1586,2,55
sokoban_core/levels/boxoban/medium/train/045.txt#392,optimal_mix,True,6034,4.515823125839233,18,12071,12056,1914,10142,10070,4,68
sokoban_core/levels/boxoban/medium/train/311.txt#252,optimal_mix,True,692,0.6727628707885742,15,1863,1860,396,1464,1446,1,17
sokoban_core/levels/boxoban/medium/train/130.txt#24,optimal_mix,True,4335,2.7507290840148926,18,7217,7217,1457,5760,5676,2,82
sokoban_core/levels/boxoban/medium/train/311.txt#608,optimal_mix,True,685,0.347731351852417,12,1211,1210,356,854,841,2,11
sokoban_core/levels/boxoban/medium/train/169.txt#986,optimal_mix,True,8631,6.390411138534546,28,15925,15925,2521,13404,13279,2,123
sokoban_core/levels/boxoban/medium/train/052.txt#888,optimal_mix,True,3632,2.1747100353240967,20,7135,7130,2123,5007,4959,3,45
sokoban_core/levels/boxoban/medium/train/409.txt#351,optimal_mix,True,5244,5.705833911895752,21,15367,15360,2656,12704,12584,2,118
sokoban_core/levels/boxoban/medium/train/158.txt#854,optimal_mix,True,1199,0.9068830013275146,17,2606,2606,758,1848,1779,3,66
sokoban_core/levels/boxoban/medium/train/446.txt#439,optimal_mix,True,404,0.31156086921691895,11,1054,1054,299,755,747,1,7
sokoban_core/levels/boxoban/medium/train/083.txt#916,optimal_mix,True,2406,3.1752467155456543,13,7295,7278,1062,6216,6193,4,19
sokoban_core/levels/boxoban/medium/train/312.txt#365,optimal_mix,True,1540,0.7539129257202148,23,2476,2476,682,1794,1790,1,3
sokoban_core/levels/boxoban/medium/valid/048.txt#164,optimal_mix,True,1289,1.4927458763122559,12,4107,4106,837,3269,3191,3,75
sokoban_core/levels/boxoban/medium/train/447.txt#392,optimal_mix,True,298,0.3809957504272461,14,1067,1067,290,777,760,2,15
sokoban_core/levels/boxoban/medium/train/418.txt#259,optimal_mix,True,49727,32.61087679862976,24,75312,75312,16763,58549,58406,3,140
sokoban_core/levels/boxoban/medium/train/078.txt#892,optimal_mix,True,122,0.10342001914978027,13,336,336,107,229,202,2,25
sokoban_core/levels/boxoban/medium/train/146.txt#292,optimal_mix,True,2265,2.8714911937713623,12,6912,6912,1159,5753,5734,2,17
sokoban_core/levels/boxoban/medium/valid/030.txt#985,optimal_mix,True,2082,1.1073451042175293,15,3420,3420,667,2753,2737,2,14
sokoban_core/levels/boxoban/medium/train/172.txt#364,optimal_mix,True,100,0.06999564170837402,11,253,253,86,167,150,2,15
sokoban_core/levels/boxoban/medium/train/091.txt#646,optimal_mix,True,717,0.5880811214447021,16,1846,1846,565,1281,1262,2,17
sokoban_core/levels/boxoban/medium/train/165.txt#488,optimal_mix,True,835,0.8341748714447021,11,2251,2251,313,1938,1920,2,16
sokoban_core/levels/boxoban/medium/train/004.txt#714,optimal_mix,True,1597,0.7217719554901123,18,2216,2216,471,1745,1708,1,36
sokoban_core/levels/boxoban/medium/train/280.txt#704,optimal_mix,True,444,0.4628012180328369,17,1169,1169,186,983,917,2,64
sokoban_core/levels/boxoban/medium/train/087.txt#260,optimal_mix,True,5115,3.454213857650757,19,9672,9665,2237,7428,7418,1,9
sokoban_core/levels/boxoban/medium/train/032.txt#857,optimal_mix,True,556,0.8165299892425537,11,1912,1912,203,1709,1610,3,96
sokoban_core/levels/boxoban/medium/train/113.txt#440,optimal_mix,True,74,0.057463645935058594,9,170,170,41,129,119,3,7
sokoban_core/levels/boxoban/medium/valid/001.txt#558,optimal_mix,True,411,0.4240760803222656,9,1268,1265,267,998,961,1,36
sokoban_core/levels/boxoban/medium/train/154.txt#697,optimal_mix,True,2500,1.601712703704834,20,4266,4266,1048,3218,3088,6,124
sokoban_core/levels/boxoban/medium/train/160.txt#318,optimal_mix,True,11982,11.222329139709473,22,28943,28938,6818,22120,21971,3,146
sokoban_core/levels/boxoban/medium/train/068.txt#356,optimal_mix,True,845,0.48388004302978516,26,1488,1488,350,1138,1127,1,10
sokoban_core/levels/boxoban/medium/train/080.txt#510,optimal_mix,True,224,0.22306609153747559,16,703,703,219,484,474,2,8
sokoban_core/levels/boxoban/medium/train/124.txt#844,optimal_mix,True,1165,0.846193790435791,18,2734,2732,804,1928,1760,2,166
sokoban_core/levels/boxoban/medium/train/418.txt#759,optimal_mix,True,5369,3.544966220855713,20,8393,8393,1313,7080,6989,2,89
sokoban_core/levels/boxoban/medium/train/073.txt#36,optimal_mix,True,7078,4.373503923416138,24,12675,12668,3187,9481,9332,2,147
sokoban_core/levels/boxoban/medium/train/037.txt#43,optimal_mix,True,219,0.35593700408935547,12,945,945,178,767,695,3,69
sokoban_core/levels/boxoban/medium/train/051.txt#938,optimal_mix,True,14843,7.602358102798462,28,23315,23306,7114,16192,16179,2,11
sokoban_core/levels/boxoban/medium/train/188.txt#13,optimal_mix,True,51,0.043992042541503906,10,130,130,37,93,82,1,10
sokoban_core/levels/boxoban/medium/valid/029.txt#633,optimal_mix,True,15939,7.446734666824341,38,22638,22638,6129,16509,16487,2,20
sokoban_core/levels/boxoban/medium/train/162.txt#473,optimal_mix,True,1069,0.6384880542755127,15,1805,1805,276,1529,1513,1,15
sokoban_core/levels/boxoban/medium/train/168.txt#265,optimal_mix,True,1307,0.8231029510498047,17,2456,2456,747,1709,1575,1,133
sokoban_core/levels/boxoban/medium/train/239.txt#856,optimal_mix,True,1012,0.8846609592437744,15,3050,3047,736,2311,2272,1,38
sokoban_core/levels/boxoban/medium/train/438.txt#216,optimal_mix,True,599,0.3829340934753418,12,1368,1367,399,968,962,2,4
sokoban_core/levels/boxoban/medium/valid/040.txt#601,optimal_mix,True,74,0.18311190605163574,8,475,475,105,370,359,1,10
sokoban_core/levels/boxoban/medium/train/401.txt#557,optimal_mix,True,1482,0.7433228492736816,17,2665,2665,952,1713,1701,1,11
sokoban_core/levels/boxoban/medium/train/296.txt#823,optimal_mix,True,4790,2.905506134033203,25,8808,8808,2526,6282,6211,1,70
sokoban_core/levels/boxoban/medium/train/011.txt#179,optimal_mix,True,22827,12.60811996459961,28,32776,32773,7397,25376,25270,1,105
sokoban_core/levels/boxoban/medium/train/239.txt#969,optimal_mix,True,3389,2.1039891242980957,14,6614,6612,1354,5258,5241,1,16
sokoban_core/levels/boxoban/medium/train/075.txt#696,optimal_mix,True,762,0.5569548606872559,11,1867,1867,446,1421,1397,2,22
sokoban_core/levels/boxoban/medium/train/018.txt#613,optimal_mix,True,111,0.09970831871032715,10,359,358,96,262,214,2,46
sokoban_core/levels/boxoban/medium/train/131.txt#824,optimal_mix,True,255,0.26233792304992676,14,762,762,188,574,563,2,9
sokoban_core/levels/boxoban/medium/train/449.txt#159,optimal_mix,True,1481,0.7850089073181152,19,2753,2753,958,1795,1766,2,27
sokoban_core/levels/boxoban/medium/train/155.txt#992,optimal_mix,True,1312,0.6429448127746582,22,2250,2250,782,1468,1457,2,9
sokoban_core/levels/boxoban/medium/train/347.txt#827,optimal_mix,True,123,0.13930010795593262,16,441,441,103,338,213,3,122
sokoban_core/levels/boxoban/medium/train/328.txt#974,optimal_mix,True,233,0.2778940200805664,12,742,741,43,698,667,2,29
sokoban_core/levels/boxoban/medium/train/117.txt#297,optimal_mix,True,366,0.35555577278137207,14,1150,1150,359,791,736,1,54
sokoban_core/levels/boxoban/medium/train/367.txt#366,optimal_mix,True,2705,1.810511827468872,11,5542,5542,1022,4520,4505,2,13
sokoban_core/levels/boxoban/medium/train/256.txt#989,optimal_mix,True,995,0.5404839515686035,19,1650,1650,468,1182,1167,1,14
sokoban_core/levels/boxoban/medium/train/167.txt#895,optimal_mix,True,24138,21.229750871658325,17,46768,46768,8679,38089,38025,3,61
sokoban_core/levels/boxoban/medium/train/080.txt#265,optimal_mix,True,1040,0.5729942321777344,12,2279,2279,844,1435,1429,1,5
sokoban_core/levels/boxoban/medium/train/188.txt#505,optimal_mix,True,487,0.576077938079834,12,1436,1436,194,1242,1232,1,9
sokoban_core/levels/boxoban/medium/train/020.txt#944,optimal_mix,True,174,0.187391996383667,10,499,499,75,424,414,1,9
sokoban_core/levels/boxoban/medium/train/089.txt#757,optimal_mix,True,60,0.037760019302368164,9,80,80,4,76,49,2,25
sokoban_core/levels/boxoban/medium/train/071.txt#906,optimal_mix,True,4484,2.729649782180786,21,7976,7972,2304,5668,5613,1,54
sokoban_core/levels/boxoban/medium/train/322.txt#303,optimal_mix,True,6946,4.8666510581970215,20,12464,12464,1521,10943,10604,1,338
sokoban_core/levels/boxoban/medium/train/229.txt#820,optimal_mix,True,407,0.20529603958129883,16,646,646,140,506,490,2,14
sokoban_core/levels/boxoban/medium/train/031.txt#537,optimal_mix,True,19893,11.111101865768433,21,30612,30596,6694,23902,23399,4,499
sokoban_core/levels/boxoban/medium/train/198.txt#156,optimal_mix,True,16119,11.721899032592773,22,31326,31324,6233,25091,24944,1,146
sokoban_core/levels/boxoban/medium/train/351.txt#494,optimal_mix,True,505,0.3254570960998535,11,1000,1000,248,752,729,1,22
sokoban_core/levels/boxoban/medium/train/151.txt#391,optimal_mix,True,1047,1.1878361701965332,14,3441,3441,997,2444,2415,1,28
sokoban_core/levels/boxoban/medium/train/100.txt#41,optimal_mix,True,1668,1.4962458610534668,16,3755,3755,808,2947,2933,2,12
sokoban_core/levels/boxoban/medium/train/227.txt#90,optimal_mix,True,645,0.7740190029144287,15,2024,2024,503,1521,1508,0,13
sokoban_core/levels/boxoban/medium/train/324.txt#272,optimal_mix,True,42,0.06470918655395508,6,177,177,60,117,106,2,9
sokoban_core/levels/boxoban/medium/train/052.txt#471,optimal_mix,True,102,0.07462596893310547,10,206,206,44,162,160,1,1
sokoban_core/levels/boxoban/medium/train/363.txt#681,optimal_mix,True,17885,13.11033010482788,20,31279,31279,6859,24420,24223,4,193
sokoban_core/levels/boxoban/medium/train/299.txt#164,optimal_mix,True,548,0.9254980087280273,12,2652,2652,355,2297,2248,3,46
sokoban_core/levels/boxoban/medium/train/160.txt#178,optimal_mix,True,34,0.0402369499206543,8,110,108,14,94,85,2,7
sokoban_core/levels/boxoban/medium/train/213.txt#732,optimal_mix,True,1064,0.9254581928253174,16,2362,2362,438,1924,1895,3,26
sokoban_core/levels/boxoban/medium/train/305.txt#115,optimal_mix,True,8916,7.448872804641724,21,19635,19629,3462,16167,15741,3,423
sokoban_core/levels/boxoban/medium/train/077.txt#233,optimal_mix,True,191,0.23155784606933594,10,648,648,109,539,518,1,20
sokoban_core/levels/boxoban/medium/train/172.txt#134,optimal_mix,True,6235,5.214150905609131,22,14349,14349,3073,11276,11028,2,246
sokoban_core/levels/boxoban/medium/train/251.txt#636,optimal_mix,True,2926,1.4656388759613037,16,4889,4886,1354,3532,3476,2,54
sokoban_core/levels/boxoban/medium/train/369.txt#383,optimal_mix,True,7858,6.071302890777588,17,15140,15133,3081,12052,12039,2,11
sokoban_core/levels/boxoban/medium/train/377.txt#597,optimal_mix,True,338,0.19984102249145508,18,581,581,146,435,419,1,15
sokoban_core/levels/boxoban/medium/valid/015.txt#735,optimal_mix,True,955,0.5141787528991699,21,1560,1560,387,1173,1138,1,34
sokoban_core/levels/boxoban/medium/train/035.txt#673,optimal_mix,True,254,0.1460249423980713,20,449,449,141,308,302,2,4
sokoban_core/levels/boxoban/medium/valid/008.txt#334,optimal_mix,True,558,0.2413041591644287,20,888,888,291,597,584,2,11
sokoban_core/levels/boxoban/medium/train/278.txt#736,optimal_mix,True,427,0.22917509078979492,13,765,765,218,547,533,1,13
sokoban_core/levels/boxoban/medium/train/308.txt#855,optimal_mix,True,323,0.2408132553100586,11,708,708,107,601,587,2,12
sokoban_core/levels/boxoban/medium/train/197.txt#777,optimal_mix,True,304,0.32511401176452637,10,1022,1022,318,704,680,2,22
sokoban_core/levels/boxoban/medium/train/099.txt#945,optimal_mix,True,15649,10.410291194915771,18,29635,29622,7231,22391,22336,2,53
sokoban_core/levels/boxoban/medium/train/083.txt#659,optimal_mix,True,4379,2.7788946628570557,25,7694,7694,1860,5834,5806,1,27
sokoban_core/levels/boxoban/medium/train/271.txt#77,optimal_mix,True,5419,4.133863925933838,15,10120,10120,1522,8598,8583,1,14
sokoban_core/levels/boxoban/medium/train/127.txt#969,optimal_mix,True,1235,0.8977479934692383,14,3191,3191,1159,2032,2011,1,20
sokoban_core/levels/boxoban/medium/train/329.txt#979,optimal_mix,True,1102,0.5953121185302734,18,1863,1863,446,1417,1364,1,52
sokoban_core/levels/boxoban/medium/train/317.txt#309,optimal_mix,True,1787,1.2350306510925293,21,3008,3008,501,2507,2481,1,25
sokoban_core/levels/boxoban/medium/train/062.txt#701,optimal_mix,True,388,0.22384905815124512,18,637,637,156,481,459,1,21
sokoban_core/levels/boxoban/medium/train/049.txt#706,optimal_mix,True,314,0.3528118133544922,13,1112,1112,216,896,800,4,92
sokoban_core/levels/boxoban/medium/train/039.txt#861,optimal_mix,True,110,0.2103281021118164,13,558,558,84,474,418,2,54
sokoban_core/levels/boxoban/medium/train/279.txt#578,optimal_mix,True,1415,1.083676815032959,16,3601,3601,944,2657,2649,2,6
sokoban_core/levels/boxoban/medium/train/442.txt#516,optimal_mix,True,1183,0.7929129600524902,13,2461,2459,658,1801,1755,2,44
sokoban_core/levels/boxoban/medium/train/274.txt#743,optimal_mix,True,1774,1.499084234237671,18,4160,4160,1116,3044,3014,3,27
sokoban_core/levels/boxoban/medium/train/041.txt#567,optimal_mix,True,2140,1.0337936878204346,23,3633,3632,1054,2578,2502,4,72
sokoban_core/levels/boxoban/medium/train/424.txt#437,optimal_mix,True,170,0.12183308601379395,14,351,351,65,286,276,2,8
sokoban_core/levels/boxoban/medium/train/321.txt#590,optimal_mix,True,114,0.15906405448913574,10,507,507,108,399,386,3,10
sokoban_core/levels/boxoban/medium/train/268.txt#601,optimal_mix,True,3963,2.605602979660034,19,6690,6690,1221,5469,5466,1,2
sokoban_core/levels/boxoban/medium/train/211.txt#541,optimal_mix,True,1725,1.2235090732574463,16,3825,3821,926,2895,2826,2,67
sokoban_core/levels/boxoban/medium/train/139.txt#142,optimal_mix,True,919,0.8056168556213379,14,2333,2333,454,1879,1850,2,27
sokoban_core/levels/boxoban/medium/train/073.txt#585,optimal_mix,True,4334,2.375319004058838,25,6397,6397,1033,5364,5327,2,35
