level_id,mode,success,nodes,runtime,solution_len,calls_total,calls_uncached,deadlock_hits,comparable_states,hungarian_lt_gnn,hungarian_eq_gnn,gnn_lt_hungarian
sokoban_core/levels/letslogic_solved/0109_revenge_02.txt#12,speed,True,7981,6.537484884262085,59,20652,16959,4748,12211,10375,1,1835
sokoban_core/levels/letslogic_solved/0110_revenge_03.txt#93,speed,True,284,0.39919018745422363,22,1206,1177,136,1041,606,1,434
sokoban_core/levels/letslogic_solved/0092_verticle_mobility.txt#39,speed,True,117999,63.47079110145569,50,216073,164110,57806,106304,106290,1,13
sokoban_core/levels/letslogic_solved/0023_grigr_2001.txt#19,speed,False,156401,180.00012183189392,-1,451594,366319,76953,289366,289366,0,0
sokoban_core/levels/letslogic_solved/0108_hand-made.txt#21,speed,True,128084,66.98875379562378,37,240681,180073,57505,122568,120725,1,1842
sokoban_core/levels/letslogic_solved/0032_pico_cosmos.txt#8,speed,False,204435,180.00122690200806,-1,507909,434273,127822,306451,306392,0,59
sokoban_core/levels/letslogic_solved/0128_alberto_garc_a_1-3.txt#1,speed,True,1846,1.913520097732544,19,5572,5299,1262,4037,3723,1,313
sokoban_core/levels/letslogic_solved/0129_alberto_garc_a_best_4_u.txt#7,speed,True,24,0.021152019500732422,10,37,37,9,28,22,0,6
sokoban_core/levels/letslogic_solved/0059_the_cantrip_collection_1.txt#4,speed,False,223172,180.00001192092896,-1,674980,446417,161494,284923,284923,0,0
sokoban_core/levels/letslogic_solved/0155_cosmac_02.txt#26,speed,True,9,0.013654232025146484,6,23,23,3,20,8,1,11
sokoban_core/levels/letslogic_solved/0155_cosmac_02.txt#45,speed,True,37,0.15679001808166504,24,280,280,44,236,202,3,31
sokoban_core/levels/letslogic_solved/0158_cosmac_05.txt#18,speed,True,190,0.22516417503356934,19,607,601,121,480,430,0,50
sokoban_core/levels/letslogic_solved/0158_cosmac_05.txt#19,speed,True,2444,1.7248408794403076,31,5944,4972,1431,3541,3511,0,30
sokoban_core/levels/letslogic_solved/0160_cosmac_07.txt#0,speed,True,9,0.014974832534790039,7,25,25,2,23,21,1,1
sokoban_core/levels/letslogic_solved/0166_funny_template_levels.txt#0,speed,True,399,0.18817973136901855,23,866,826,377,449,444,1,4
sokoban_core/levels/letslogic_solved/0166_funny_template_levels.txt#13,speed,True,66,0.038665056228637695,17,118,118,39,79,76,0,3
sokoban_core/levels/letslogic_solved/0166_funny_template_levels.txt#27,speed,True,26,0.02387404441833496,13,72,72,24,48,48,0,0
sokoban_core/levels/letslogic_solved/0166_funny_template_levels.txt#60,speed,True,164,0.08283615112304688,20,314,314,115,199,188,1,10
sokoban_core/levels/letslogic_solved/0166_funny_template_levels.txt#63,speed,True,438,0.23089218139648438,19,1034,841,243,598,597,1,0
sokoban_core/levels/letslogic_solved/0166_funny_template_levels.txt#75,speed,True,618,0.26604127883911133,26,1210,895,291,604,603,1,0
sokoban_core/levels/letslogic_solved/0166_funny_template_levels.txt#90,speed,True,46,0.0378720760345459,19,108,108,35,73,72,0,1
sokoban_core/levels/letslogic_solved/0168_serg_belyaev_02.txt#1,speed,True,16860,6.860817193984985,27,31161,18544,7326,11218,11043,1,174
sokoban_core/levels/letslogic_solved/0168_serg_belyaev_02.txt#61,speed,True,73,0.12861108779907227,15,294,294,41,253,232,1,20
sokoban_core/levels/letslogic_solved/0168_serg_belyaev_02.txt#63,speed,True,3736,1.8007521629333496,39,6607,5518,1820,3698,3697,0,1
sokoban_core/levels/letslogic_solved/0168_serg_belyaev_02.txt#70,speed,True,67,0.05548214912414551,11,167,167,52,115,115,0,0
sokoban_core/levels/letslogic_solved/0077_kokoban.txt#21,speed,False,211811,180.00095391273499,-1,487334,409554,130568,278986,277942,0,1044
sokoban_core/levels/letslogic_solved/0168_serg_belyaev_02.txt#96,speed,True,9356,6.097299098968506,28,17657,17067,4558,12509,12309,1,199
sokoban_core/levels/letslogic_solved/0169_serg_belyaev_03.txt#1,speed,True,4266,2.299590826034546,32,8585,7523,2772,4751,4725,1,25
sokoban_core/levels/letslogic_solved/0169_serg_belyaev_03.txt#19,speed,True,1045,0.7098979949951172,23,2809,2735,1120,1615,1615,0,0
sokoban_core/levels/letslogic_solved/0170_serg_belyaev_04.txt#17,speed,True,12102,6.2757508754730225,43,21412,19087,5682,13405,13349,1,55
sokoban_core/levels/letslogic_solved/0170_serg_belyaev_04.txt#39,speed,True,855,0.6106839179992676,38,2242,2068,817,1251,1250,1,0
sokoban_core/levels/letslogic_solved/0170_serg_belyaev_04.txt#59,speed,True,2338,1.8115179538726807,22,6916,5718,1857,3861,3852,1,8
sokoban_core/levels/letslogic_solved/0091_flatland.txt#12,speed,False,350470,180.0013177394867,-1,631933,460111,164486,295625,295242,0,383
sokoban_core/levels/letslogic_solved/0170_serg_belyaev_04.txt#8,speed,True,14829,5.174160957336426,35,25657,15740,5390,10350,10344,0,6
sokoban_core/levels/letslogic_solved/0170_serg_belyaev_04.txt#73,speed,True,15709,10.563018083572388,61,35723,30710,9039,21671,21627,1,43
sokoban_core/levels/letslogic_solved/0115_tbox_04.txt#18,speed,False,220090,180.00231075286865,-1,573317,431249,118133,313116,313116,0,0
sokoban_core/levels/letslogic_solved/0115_tbox_04.txt#20,speed,False,246407,180.0009970664978,-1,643611,418503,126644,291859,291527,0,332
sokoban_core/levels/letslogic_solved/0115_tbox_04.txt#22,speed,False,202952,180.0013678073883,-1,616789,447636,138566,309070,309070,0,0
sokoban_core/levels/letslogic_solved/0116_tbox_05.txt#11,speed,False,223655,180.0032708644867,-1,612199,475287,175833,299454,299123,0,331
sokoban_core/levels/letslogic_solved/0171_serg_belyaev_05.txt#53,speed,True,74887,46.88497614860535,38,177369,133518,35151,98367,98233,1,133
sokoban_core/levels/letslogic_solved/0173_revenge_04.txt#25,speed,True,6378,4.917963027954102,30,13746,13695,2324,11371,4016,0,7355
sokoban_core/levels/letslogic_solved/0173_revenge_04.txt#14,speed,True,18247,11.557851076126099,33,41899,32118,7698,24420,21155,0,3265
sokoban_core/levels/letslogic_solved/0175_revenge_06.txt#23,speed,True,1390,2.245420217514038,34,6088,6083,2008,4075,3927,1,147
sokoban_core/levels/letslogic_solved/0138_atlas_06.txt#74,speed,False,282375,180.0020980834961,-1,623765,375334,91581,283753,279394,0,4359
sokoban_core/levels/letslogic_solved/0175_revenge_06.txt#42,speed,True,85,0.09962296485900879,14,212,212,31,181,131,0,50
sokoban_core/levels/letslogic_solved/0177_revenge_08.txt#32,speed,True,4521,3.3283751010894775,29,10687,9488,2696,6792,6702,1,89
sokoban_core/levels/letslogic_solved/0179_revenge_10.txt#46,speed,True,65,0.05125117301940918,11,187,187,64,123,111,0,12
sokoban_core/levels/letslogic_solved/0195_bugs1005_collections.txt#454,speed,True,9,0.016876220703125,9,28,28,2,26,21,1,4
sokoban_core/levels/letslogic_solved/0195_bugs1005_collections.txt#698,speed,True,410,0.3290369510650635,14,845,836,3,833,228,3,602
sokoban_core/levels/letslogic_solved/0175_revenge_06.txt#41,speed,True,24727,22.183111906051636,23,60557,48921,13464,35457,33983,1,1473
sokoban_core/levels/letslogic_solved/0198_howard_s_levels_02.txt#11,speed,True,3723,5.824962139129639,22,19109,16781,5480,11301,10995,1,305
sokoban_core/levels/letslogic_solved/0204_svens_collection.txt#1075,speed,True,355,0.28633713722229004,19,876,844,225,619,618,1,0
sokoban_core/levels/letslogic_solved/0204_svens_collection.txt#1095,speed,True,72,0.08434295654296875,13,230,230,41,189,171,1,17
sokoban_core/levels/letslogic_solved/0204_svens_collection.txt#1099,speed,True,1308,1.2240839004516602,21,3537,3402,837,2565,2392,1,172
sokoban_core/levels/letslogic_solved/0204_svens_collection.txt#130,speed,True,1463,2.1216351985931396,18,5083,4998,999,3999,3572,1,426
sokoban_core/levels/letslogic_solved/0171_serg_belyaev_05.txt#47,speed,True,231712,128.08648204803467,62,475154,337597,131353,206244,202944,1,3299
sokoban_core/levels/letslogic_solved/0168_serg_belyaev_02.txt#91,speed,False,284292,180.00003719329834,-1,563805,435216,91582,343634,326528,0,17106
sokoban_core/levels/letslogic_solved/0204_svens_collection.txt#1694,speed,True,46,0.0489499568939209,10,95,95,12,83,27,1,55
sokoban_core/levels/letslogic_solved/0204_svens_collection.txt#1696,speed,True,241,0.366196870803833,11,840,817,152,665,658,1,6
sokoban_core/levels/letslogic_solved/0204_svens_collection.txt#1640,speed,True,4745,3.2358601093292236,19,12820,11524,4008,7516,7307,2,207
sokoban_core/levels/letslogic_solved/0204_svens_collection.txt#1702,speed,True,3003,1.9432330131530762,32,6425,5827,1367,4460,4418,1,41
sokoban_core/levels/letslogic_solved/0204_svens_collection.txt#339,speed,True,1200,1.1076390743255615,26,2851,2377,228,2149,2025,1,123
sokoban_core/levels/letslogic_solved/0204_svens_collection.txt#640,speed,True,2163,1.7670178413391113,23,6612,6082,1758,4324,4324,0,0
sokoban_core/levels/letslogic_solved/0204_svens_collection.txt#621,speed,True,1722,4.124504089355469,14,11188,10879,2360,8519,8161,1,357
sokoban_core/levels/letslogic_solved/0204_svens_collection.txt#691,speed,True,2379,0.9763941764831543,27,4084,3376,1098,2278,2261,1,16
sokoban_core/levels/letslogic_solved/0204_svens_collection.txt#709,speed,True,193,0.3033421039581299,28,822,821,199,622,599,1,22
sokoban_core/levels/letslogic_solved/0204_svens_collection.txt#713,speed,True,654,0.36087918281555176,24,1145,1016,296,720,709,1,10
sokoban_core/levels/letslogic_solved/0204_svens_collection.txt#724,speed,True,1421,0.9478371143341064,29,3889,2506,503,2003,1999,1,3
sokoban_core/levels/letslogic_solved/0204_svens_collection.txt#682,speed,True,24709,14.741252899169922,29,34913,33200,1534,31666,27927,1,3738
sokoban_core/levels/letslogic_solved/0204_svens_collection.txt#950,speed,True,326,0.1923232078552246,18,857,745,313,432,430,1,1
sokoban_core/levels/letslogic_solved/0204_svens_collection.txt#951,speed,True,2342,1.2099721431732178,23,4800,4029,1533,2496,2485,1,10
sokoban_core/levels/letslogic_solved/0205_microban_04.txt#21,speed,True,30,0.05231523513793945,6,123,123,18,105,104,1,0
sokoban_core/levels/letslogic_solved/0205_microban_04.txt#30,speed,True,471,0.28643202781677246,24,1133,1086,422,664,661,1,2
sokoban_core/levels/letslogic_solved/0210_revenge_13.txt#46,speed,True,164,0.07870292663574219,24,322,322,135,187,187,0,0
sokoban_core/levels/letslogic_solved/0216_revenge_18.txt#1,speed,True,147,0.17794513702392578,19,653,628,202,426,422,1,3
sokoban_core/levels/letslogic_solved/0217_revenge_19.txt#24,speed,True,189,0.09480667114257812,25,291,291,51,240,235,1,4
sokoban_core/levels/letslogic_solved/0171_serg_belyaev_05.txt#56,speed,True,216213,92.19182825088501,60,453440,242662,88477,154185,153790,1,394
sokoban_core/levels/letslogic_solved/0204_svens_collection.txt#1604,speed,True,35952,30.84546709060669,46,160033,76989,29219,47770,47700,1,69
sokoban_core/levels/letslogic_solved/0217_revenge_19.txt#35,speed,True,14143,7.7916669845581055,35,32844,26855,10100,16755,16701,1,53
sokoban_core/levels/letslogic_solved/0218_symmetrixx.txt#9,speed,True,7065,3.9824328422546387,22,15446,12323,4528,7795,7792,1,2
sokoban_core/levels/letslogic_solved/0222_revenge_23.txt#24,speed,True,3890,1.7936949729919434,42,6156,6033,2097,3936,2526,1,1409
sokoban_core/levels/letslogic_solved/0222_revenge_23.txt#38,speed,True,15024,5.971004962921143,58,25973,17258,5964,11294,11173,0,121
sokoban_core/levels/letslogic_solved/0171_serg_belyaev_05.txt#37,speed,False,320902,180.0001060962677,-1,683095,485311,175148,310163,307515,0,2648
sokoban_core/levels/letslogic_solved/0204_svens_collection.txt#729,speed,True,96731,41.33339810371399,43,161088,103114,29042,74072,73602,1,469
sokoban_core/levels/letslogic_solved/0226_revenge_26.txt#42,speed,True,25073,13.05822491645813,53,57534,46684,22210,24474,22659,2,1813
sokoban_core/levels/letslogic_solved/0229_revenge_28.txt#0,speed,True,1240,0.6260690689086914,31,2194,2053,755,1298,1288,1,9
sokoban_core/levels/letslogic_solved/0230_alberto_garc_a_plus_2.txt#48,speed,True,94,0.09719228744506836,21,303,303,107,196,189,0,7
sokoban_core/levels/letslogic_solved/0230_alberto_garc_a_plus_2.txt#58,speed,True,26,0.02297687530517578,8,69,69,22,47,47,0,0
sokoban_core/levels/letslogic_solved/0230_alberto_garc_a_plus_2.txt#64,speed,True,9,0.020090103149414062,6,48,48,8,40,40,0,0
sokoban_core/levels/letslogic_solved/0230_alberto_garc_a_plus_2.txt#71,speed,True,18,0.020617961883544922,9,62,62,25,37,36,1,0
sokoban_core/levels/letslogic_solved/0230_alberto_garc_a_plus_2.txt#80,speed,True,8,0.011713981628417969,5,20,20,7,13,7,1,5
sokoban_core/levels/letslogic_solved/0230_alberto_garc_a_plus_2.txt#98,speed,True,143,0.0691518783569336,18,298,282,111,171,169,1,1
sokoban_core/levels/letslogic_solved/0231_revenge_29.txt#30,speed,True,2458,1.0853378772735596,40,5852,4108,1916,2192,2184,1,7
sokoban_core/levels/letslogic_solved/0232_revenge_30.txt#34,speed,True,19051,9.52190113067627,52,35434,26333,8575,17758,17720,1,37
sokoban_core/levels/letslogic_solved/0217_revenge_19.txt#38,speed,True,97516,45.03163504600525,100,176162,116397,36973,79424,79341,1,82
sokoban_core/levels/letslogic_solved/0233_revenge_31.txt#38,speed,True,9412,4.763398885726929,43,20016,16080,5332,10748,10612,1,135
sokoban_core/levels/letslogic_solved/0171_serg_belyaev_05.txt#96,speed,False,238085,180.00048518180847,-1,476970,416562,94813,321749,314298,0,7451
sokoban_core/levels/letslogic_solved/0175_revenge_06.txt#2,speed,False,200029,180.0021300315857,-1,480706,397038,109812,287226,282062,0,5164
