level_id,heuristic,success,nodes,runtime,solution_len
sokoban_core/levels/letslogic/solved/1014_cjcjc-2x2-10x10.txt#7,hungarian+dl,True,378,0.208097701577287,12
sokoban_core/levels/letslogic/solved/0545_sbmendonca_02.txt#26,hungarian+dl,False,62526,300.000220543751,-1
sokoban_core/levels/letslogic/solved/0565_york_shen_collection.txt#151,hungarian+dl,False,74919,300.04924381099,-1
sokoban_core/levels/letslogic/solved/0565_york_shen_collection.txt#146,hungarian+dl,False,68978,300.028754549309,-1
sokoban_core/levels/letslogic/solved/0545_sbmendonca_02.txt#3,hungarian+dl,False,110611,300.004348326267,-1
sokoban_core/levels/letslogic/solved/0571_laizhufu_and_lzy_arranged.txt#20,hungarian+dl,False,44253,300.054304924758,-1
sokoban_core/levels/letslogic/solved/0571_laizhufu_and_lzy_arranged.txt#10,hungarian+dl,False,17367,300.065256590488,-1
sokoban_core/levels/letslogic/solved/0571_laizhufu_and_lzy_arranged.txt#1,hungarian+dl,False,82861,300.019603498368,-1
sokoban_core/levels/letslogic/solved/0404_dushi_02.txt#32,hungarian+dl,False,53649,300.040361385384,-1
sokoban_core/levels/letslogic/solved/0545_sbmendonca_02.txt#24,hungarian+dl,False,95075,300.072717417142,-1
sokoban_core/levels/letslogic/solved/0565_york_shen_collection.txt#121,hungarian+dl,False,462943,300.009231972145,-1
sokoban_core/levels/letslogic/solved/0565_york_shen_collection.txt#162,hungarian+dl,False,500810,300.009766961746,-1
sokoban_core/levels/letslogic/solved/0556_alberto_garcia_arranged.txt#88,hungarian+dl,False,1033062,300.064563761647,-1
sokoban_core/levels/letslogic/solved/0930_easy_version.txt#7,hungarian+dl,False,546433,300.030692172556,-1
sokoban_core/levels/letslogic/solved/0545_sbmendonca_02.txt#15,hungarian+dl,False,432108,300.017869837178,-1
sokoban_core/levels/letslogic/solved/0420_payback_07.txt#24,hungarian+dl,False,1100297,300.025174301311,-1
sokoban_core/levels/letslogic/solved/0565_york_shen_collection.txt#56,hungarian+dl,False,327766,300.004442762032,-1
sokoban_core/levels/letslogic/solved/0565_york_shen_collection.txt#99,hungarian+dl,False,329426,300.0107518365,-1
sokoban_core/levels/letslogic/solved/0420_payback_07.txt#18,hungarian+dl,False,50357,300.03236639555,-1
sokoban_core/levels/letslogic/solved/0545_sbmendonca_02.txt#33,hungarian+dl,False,12958,300.029867203317,-1
sokoban_core/levels/letslogic/solved/0365_sasquatch_06_arranged.txt#11,hungarian+dl,False,42664,300.018397397278,-1
sokoban_core/levels/letslogic/solved/0557_gyjgw_collection.txt#77,hungarian+dl,False,81542,300.026186989953,-1
sokoban_core/levels/letslogic/solved/0565_york_shen_collection.txt#137,hungarian+dl,False,559338,300.049387036196,-1
sokoban_core/levels/letslogic/solved/0545_sbmendonca_02.txt#9,hungarian+dl,False,138340,300.008295486379,-1
sokoban_core/levels/letslogic/solved/0565_york_shen_collection.txt#200,hungarian+dl,False,38048,300.026126881725,-1
sokoban_core/levels/letslogic/solved/0421_payback_08.txt#13,hungarian+dl,False,199216,300.046386825391,-1
sokoban_core/levels/letslogic/solved/0565_york_shen_collection.txt#231,hungarian+dl,False,50084,300.032387136216,-1
sokoban_core/levels/letslogic/solved/0404_dushi_02.txt#34,hungarian+dl,False,74635,300.027614419218,-1
sokoban_core/levels/letslogic/solved/0918_xs.txt#8,hungarian+dl,False,790026,300.04775924654,-1
sokoban_core/levels/letslogic/solved/0565_york_shen_collection.txt#123,hungarian+dl,False,369048,300.016590668694,-1
sokoban_core/levels/letslogic/solved/0331_zbigniew_kornas.txt#3,hungarian+dl,False,613278,300.068666804563,-1
sokoban_core/levels/letslogic/solved/0565_york_shen_collection.txt#97,hungarian+dl,False,533236,300.07429755184,-1
sokoban_core/levels/letslogic/solved/0930_easy_version.txt#22,hungarian+dl,False,587467,300.063087931286,-1
