level_id,heuristic,success,nodes,runtime,solution_len
sokoban_core/levels/letslogic_solved/0195_bugs1005_collections.txt#535,gnn[speed+dl],True,81,0.1658778190612793,41
sokoban_core/levels/letslogic_solved/0195_bugs1005_collections.txt#399,gnn[speed+dl],False,381193,300.0004005432129,-1
sokoban_core/levels/letslogic_solved/0195_bugs1005_collections.txt#269,gnn[speed+dl],False,229095,300.00152230262756,-1
sokoban_core/levels/letslogic_solved/0193_bugs_collection_138.txt#84,gnn[speed+dl],False,25726,300.000684261322,-1
sokoban_core/levels/letslogic_solved/0193_bugs_collection_138.txt#78,gnn[speed+dl],False,12416,300.01428961753845,-1
sokoban_core/levels/letslogic_solved/0195_bugs1005_collections.txt#316,gnn[speed+dl],False,543500,300.0009322166443,-1
sokoban_core/levels/letslogic_solved/0193_bugs_collection_138.txt#49,gnn[speed+dl],False,11564,300.032927274704,-1
sokoban_core/levels/letslogic_solved/0193_bugs_collection_138.txt#83,gnn[speed+dl],False,12500,300.0336217880249,-1
sokoban_core/levels/letslogic_solved/0195_bugs1005_collections.txt#446,gnn[speed+dl],False,322859,300.00130915641785,-1
sokoban_core/levels/letslogic_solved/0027_learning_sokoban.txt#3,gnn[speed+dl],False,72005,300.00932931900024,-1
sokoban_core/levels/letslogic_solved/0195_bugs1005_collections.txt#396,gnn[speed+dl],False,85048,300.0047826766968,-1
sokoban_core/levels/letslogic_solved/0195_bugs1005_collections.txt#344,gnn[speed+dl],False,116637,300.00133085250854,-1
sokoban_core/levels/letslogic_solved/0193_bugs_collection_138.txt#59,gnn[speed+dl],False,99209,300.0072064399719,-1
sokoban_core/levels/letslogic_solved/0195_bugs1005_collections.txt#237,gnn[speed+dl],False,77467,300.00247621536255,-1
sokoban_core/levels/letslogic_solved/0195_bugs1005_collections.txt#354,gnn[speed+dl],False,52148,300.018944978714,-1
sokoban_core/levels/letslogic_solved/0195_bugs1005_collections.txt#373,gnn[speed+dl],False,67530,300.01377034187317,-1
sokoban_core/levels/letslogic_solved/0195_bugs1005_collections.txt#408,gnn[speed+dl],False,340340,300.0014269351959,-1
sokoban_core/levels/letslogic_solved/0195_bugs1005_collections.txt#211,gnn[speed+dl],False,166426,300.00479340553284,-1
sokoban_core/levels/letslogic_solved/0192_bugs_collection_97.txt#9,gnn[speed+dl],False,170542,300.01042914390564,-1
sokoban_core/levels/letslogic_solved/0195_bugs1005_collections.txt#118,gnn[speed+dl],False,221049,300.0005075931549,-1
sokoban_core/levels/letslogic_solved/0192_bugs_collection_97.txt#75,gnn[speed+dl],False,172785,300.00615429878235,-1
sokoban_core/levels/letslogic_solved/0195_bugs1005_collections.txt#479,gnn[speed+dl],False,197005,300.0019221305847,-1
sokoban_core/levels/letslogic_solved/0027_learning_sokoban.txt#5,gnn[speed+dl],False,35507,300.02535939216614,-1
sokoban_core/levels/letslogic_solved/0195_bugs1005_collections.txt#555,gnn[speed+dl],False,217221,300.00430035591125,-1
sokoban_core/levels/letslogic_solved/0195_bugs1005_collections.txt#198,gnn[speed+dl],False,124750,300.00172185897827,-1
sokoban_core/levels/letslogic_solved/0195_bugs1005_collections.txt#183,gnn[speed+dl],False,76565,300.00808811187744,-1
sokoban_core/levels/letslogic_solved/0192_bugs_collection_97.txt#28,gnn[speed+dl],False,87992,300.0057682991028,-1
sokoban_core/levels/letslogic_solved/0195_bugs1005_collections.txt#219,gnn[speed+dl],False,378599,300.00105834007263,-1
