level_id,heuristic,success,nodes,runtime,solution_len
sokoban_core/levels/letslogic_solved/0001_member_levels.txt#268,gnn[speed+dl],True,106,0.4403822422027588,18
sokoban_core/levels/letslogic_solved/0001_member_levels.txt#240,gnn[speed+dl],True,250,5.445992946624756,26
sokoban_core/levels/letslogic_solved/0072_cosmac_01.txt#17,gnn[speed+dl],True,918,9.970327138900757,14
sokoban_core/levels/letslogic_solved/0072_cosmac_01.txt#24,gnn[speed+dl],True,3696,35.17494225502014,18
sokoban_core/levels/letslogic_solved/0123_aruba_04.txt#1,gnn[speed+dl],True,11215,53.60798358917236,23
sokoban_core/levels/letslogic_solved/0069_atlas_01.txt#48,gnn[speed+dl],True,15209,133.67931079864502,28
sokoban_core/levels/letslogic_solved/0129_alberto_garc_a_best_4_u.txt#44,gnn[speed+dl],True,2928,7.3055784702301025,36
sokoban_core/levels/letslogic_solved/0010_boxxle_02.txt#114,gnn[speed+dl],True,89161,164.7997658252716,19
sokoban_core/levels/letslogic_solved/0001_member_levels.txt#267,gnn[speed+dl],True,16415,196.39789581298828,12
sokoban_core/levels/letslogic_solved/0061_bugs_collection.txt#31,gnn[speed+dl],False,154379,300.0060205459595,-1
sokoban_core/levels/letslogic_solved/0001_member_levels.txt#608,gnn[speed+dl],False,81620,300.4186086654663,-1
sokoban_core/levels/letslogic_solved/0142_atlas_10.txt#60,gnn[speed+dl],True,122,0.534649133682251,27
sokoban_core/levels/letslogic_solved/0067_puzzle.txt#16,gnn[speed+dl],False,18764,300.0093762874603,-1
sokoban_core/levels/letslogic_solved/0001_member_levels.txt#279,gnn[speed+dl],False,10354,300.0168647766113,-1
sokoban_core/levels/letslogic_solved/0061_bugs_collection.txt#7,gnn[speed+dl],False,20816,300.0019314289093,-1
sokoban_core/levels/letslogic_solved/0010_boxxle_02.txt#38,gnn[speed+dl],False,15679,300.0089237689972,-1
sokoban_core/levels/letslogic_solved/0067_puzzle.txt#99,gnn[speed+dl],False,41267,300.00091218948364,-1
sokoban_core/levels/letslogic_solved/0086_attrition_02.txt#8,gnn[speed+dl],False,216269,300.00021982192993,-1
sokoban_core/levels/letslogic_solved/0085_attrition_01.txt#16,gnn[speed+dl],False,69070,300.00003719329834,-1
sokoban_core/levels/letslogic_solved/0061_bugs_collection.txt#6,gnn[speed+dl],False,16625,300.02784991264343,-1
sokoban_core/levels/letslogic_solved/0061_bugs_collection.txt#34,gnn[speed+dl],False,116199,300.0004677772522,-1
sokoban_core/levels/letslogic_solved/0060_howard_s_levels_01.txt#25,gnn[speed+dl],False,130684,300.004864692688,-1
sokoban_core/levels/letslogic_solved/0010_boxxle_02.txt#65,gnn[speed+dl],False,25832,300.0220124721527,-1
sokoban_core/levels/letslogic_solved/0085_attrition_01.txt#24,gnn[speed+dl],False,131099,300.0033984184265,-1
sokoban_core/levels/letslogic_solved/0001_member_levels.txt#269,gnn[speed+dl],False,179535,300.007883310318,-1
sokoban_core/levels/letslogic_solved/0060_howard_s_levels_01.txt#19,gnn[speed+dl],False,194094,300.00390815734863,-1
sokoban_core/levels/letslogic_solved/0061_bugs_collection.txt#37,gnn[speed+dl],False,134774,300.0050194263458,-1
sokoban_core/levels/letslogic_solved/0028_serena_01.txt#28,gnn[speed+dl],False,160269,300.0049068927765,-1
sokoban_core/levels/letslogic_solved/0085_attrition_01.txt#15,gnn[speed+dl],False,211476,300.0015468597412,-1
sokoban_core/levels/letslogic_solved/0067_puzzle.txt#66,gnn[speed+dl],False,156902,300.0057818889618,-1
sokoban_core/levels/letslogic_solved/0102_serg_belyaev_01.txt#22,gnn[speed+dl],False,285806,300.00092244148254,-1
sokoban_core/levels/letslogic_solved/0105_81.txt#17,gnn[speed+dl],False,149697,300.00397276878357,-1
sokoban_core/levels/letslogic_solved/0085_attrition_01.txt#25,gnn[speed+dl],False,38508,300.00032591819763,-1
sokoban_core/levels/letslogic_solved/0060_howard_s_levels_01.txt#37,gnn[speed+dl],False,407407,300.0067253112793,-1
sokoban_core/levels/letslogic_solved/0018_sasquatch_06.txt#25,gnn[speed+dl],False,42954,300.005464553833,-1
sokoban_core/levels/letslogic_solved/0190_bugs_collection_2.txt#8,gnn[speed+dl],True,117,0.17786645889282227,19
sokoban_core/levels/letslogic_solved/0119_atlas_02.txt#68,gnn[speed+dl],False,167777,300.0016806125641,-1
sokoban_core/levels/letslogic_solved/0119_atlas_02.txt#69,gnn[speed+dl],False,54163,300.0024676322937,-1
sokoban_core/levels/letslogic_solved/0120_aruba_03.txt#5,gnn[speed+dl],False,48182,300.0129134654999,-1
sokoban_core/levels/letslogic_solved/0190_bugs_collection_2.txt#36,gnn[speed+dl],True,14602,15.851351737976074,26
sokoban_core/levels/letslogic_solved/0190_bugs_collection_2.txt#18,gnn[speed+dl],True,23952,25.033448934555054,35
sokoban_core/levels/letslogic_solved/0190_bugs_collection_2.txt#37,gnn[speed+dl],True,71583,87.82945966720581,26
sokoban_core/levels/letslogic_solved/0190_bugs_collection_2.txt#71,gnn[speed+dl],True,20091,87.94585537910461,34
sokoban_core/levels/letslogic_solved/0195_bugs1005_collections.txt#254,gnn[speed+dl],True,27,0.30272698402404785,14
sokoban_core/levels/letslogic_solved/0126_alberto_garc_a_1-1.txt#17,gnn[speed+dl],False,11347,300.0195560455322,-1
sokoban_core/levels/letslogic_solved/0191_bugs_collection_3.txt#63,gnn[speed+dl],True,12964,80.37130784988403,30
sokoban_core/levels/letslogic_solved/0190_bugs_collection_2.txt#90,gnn[speed+dl],True,88043,110.16360473632812,22
sokoban_core/levels/letslogic_solved/0131_aruba_05.txt#31,gnn[speed+dl],False,15410,300.0382127761841,-1
sokoban_core/levels/letslogic_solved/0185_serena_06.txt#29,gnn[speed+dl],True,27541,149.47379899024963,16
sokoban_core/levels/letslogic_solved/0138_atlas_06.txt#39,gnn[speed+dl],False,31546,300.00482869148254,-1
sokoban_core/levels/letslogic_solved/0195_bugs1005_collections.txt#917,gnn[speed+dl],True,1721,12.602356910705566,58
sokoban_core/levels/letslogic_solved/0140_atlas_08.txt#27,gnn[speed+dl],False,40335,300.0042622089386,-1
sokoban_core/levels/letslogic_solved/0195_bugs1005_collections.txt#528,gnn[speed+dl],True,14009,116.59906005859375,30
sokoban_core/levels/letslogic_solved/0195_bugs1005_collections.txt#244,gnn[speed+dl],True,34512,185.16480708122253,23
sokoban_core/levels/letslogic_solved/0196_bugs_509_collection.txt#190,gnn[speed+dl],True,17431,100.40333700180054,22
sokoban_core/levels/letslogic_solved/0142_atlas_10.txt#40,gnn[speed+dl],False,10246,300.03931617736816,-1
sokoban_core/levels/letslogic_solved/0155_cosmac_02.txt#12,gnn[speed+dl],False,110735,300.00431394577026,-1
sokoban_core/levels/letslogic_solved/0158_cosmac_05.txt#62,gnn[speed+dl],False,34790,300.0154905319214,-1
sokoban_core/levels/letslogic_solved/0160_cosmac_07.txt#29,gnn[speed+dl],False,19135,300.01267433166504,-1
sokoban_core/levels/letslogic_solved/0158_cosmac_05.txt#64,gnn[speed+dl],False,95379,300.0051817893982,-1
sokoban_core/levels/letslogic_solved/0156_cosmac_03.txt#32,gnn[speed+dl],False,35997,300.0194900035858,-1
