level_id,heuristic,success,nodes,runtime,solution_len
sokoban_core/levels/boxoban/medium/train/347.txt#390,gnn[speed+dl],True,97,0.49187684059143066,15
sokoban_core/levels/boxoban/medium/train/011.txt#318,gnn[speed+dl],True,15,0.07345294952392578,14
sokoban_core/levels/boxoban/medium/train/101.txt#518,gnn[speed+dl],True,20,0.14310288429260254,9
sokoban_core/levels/boxoban/medium/train/102.txt#436,gnn[speed+dl],True,15,0.12080097198486328,8
sokoban_core/levels/boxoban/medium/train/121.txt#731,gnn[speed+dl],True,18,0.1419217586517334,10
sokoban_core/levels/boxoban/medium/train/426.txt#860,gnn[speed+dl],True,62,0.45102787017822266,12
sokoban_core/levels/boxoban/medium/train/358.txt#608,gnn[speed+dl],True,17,0.15198016166687012,10
sokoban_core/levels/boxoban/medium/train/029.txt#788,gnn[speed+dl],True,278,0.8574264049530029,14
sokoban_core/levels/boxoban/medium/train/022.txt#182,gnn[speed+dl],True,180,0.4334568977355957,17
sokoban_core/levels/boxoban/medium/train/342.txt#719,gnn[speed+dl],True,59,0.3722069263458252,10
sokoban_core/levels/boxoban/medium/train/173.txt#414,gnn[speed+dl],True,196,0.7489960193634033,14
sokoban_core/levels/boxoban/medium/train/158.txt#318,gnn[speed+dl],True,129,0.40987682342529297,11
sokoban_core/levels/boxoban/medium/train/344.txt#29,gnn[speed+dl],True,121,0.4632449150085449,20
sokoban_core/levels/boxoban/medium/train/127.txt#582,gnn[speed+dl],True,100,0.7830798625946045,18
sokoban_core/levels/boxoban/medium/train/310.txt#299,gnn[speed+dl],True,165,0.6349349021911621,11
sokoban_core/levels/boxoban/medium/train/044.txt#580,gnn[speed+dl],True,123,0.8713638782501221,10
sokoban_core/levels/boxoban/medium/train/449.txt#460,gnn[speed+dl],True,133,0.6710560321807861,13
sokoban_core/levels/boxoban/medium/train/398.txt#856,gnn[speed+dl],True,211,1.099937915802002,20
sokoban_core/levels/boxoban/medium/train/435.txt#235,gnn[speed+dl],True,32,0.2489941120147705,13
sokoban_core/levels/boxoban/medium/train/021.txt#705,gnn[speed+dl],True,114,0.44269728660583496,13
sokoban_core/levels/boxoban/medium/train/110.txt#1,gnn[speed+dl],True,17,0.22468996047973633,11
sokoban_core/levels/boxoban/medium/train/193.txt#89,gnn[speed+dl],True,501,1.5507690906524658,19
sokoban_core/levels/boxoban/medium/train/270.txt#804,gnn[speed+dl],True,153,0.8910608291625977,12
sokoban_core/levels/boxoban/medium/train/371.txt#225,gnn[speed+dl],True,35,0.22036480903625488,14
sokoban_core/levels/boxoban/medium/train/353.txt#162,gnn[speed+dl],True,517,2.0647759437561035,21
sokoban_core/levels/boxoban/medium/train/401.txt#633,gnn[speed+dl],True,585,1.8524389266967773,18
sokoban_core/levels/boxoban/medium/train/110.txt#266,gnn[speed+dl],True,15,0.15432500839233398,10
sokoban_core/levels/boxoban/medium/train/350.txt#585,gnn[speed+dl],True,147,0.3954308032989502,13
sokoban_core/levels/boxoban/medium/train/217.txt#751,gnn[speed+dl],True,395,2.043416976928711,18
sokoban_core/levels/boxoban/medium/train/228.txt#433,gnn[speed+dl],True,169,0.72825026512146,14
sokoban_core/levels/boxoban/medium/train/077.txt#144,gnn[speed+dl],True,75,0.25410890579223633,12
sokoban_core/levels/boxoban/medium/train/422.txt#133,gnn[speed+dl],True,310,1.6829369068145752,15
sokoban_core/levels/boxoban/medium/train/329.txt#480,gnn[speed+dl],True,458,1.4522671699523926,25
sokoban_core/levels/boxoban/medium/train/184.txt#408,gnn[speed+dl],True,129,0.7025260925292969,17
sokoban_core/levels/boxoban/medium/train/227.txt#699,gnn[speed+dl],True,132,0.5917549133300781,13
sokoban_core/levels/boxoban/medium/train/276.txt#980,gnn[speed+dl],True,28,0.11882495880126953,13
sokoban_core/levels/boxoban/medium/train/084.txt#986,gnn[speed+dl],True,124,0.330859899520874,15
sokoban_core/levels/boxoban/medium/train/439.txt#580,gnn[speed+dl],True,20,0.2549760341644287,14
sokoban_core/levels/boxoban/medium/train/437.txt#399,gnn[speed+dl],True,561,2.697960138320923,13
sokoban_core/levels/boxoban/medium/train/275.txt#745,gnn[speed+dl],True,307,1.6149868965148926,21
sokoban_core/levels/boxoban/medium/train/229.txt#444,gnn[speed+dl],True,874,2.8763821125030518,18
sokoban_core/levels/boxoban/medium/train/348.txt#670,gnn[speed+dl],True,156,0.7019062042236328,16
sokoban_core/levels/boxoban/medium/train/061.txt#759,gnn[speed+dl],True,302,0.4775228500366211,19
