level_id,heuristic,success,nodes,runtime,solution_len
sokoban_core/levels/boxoban/medium/train/112.txt#309,gnn[speed+dl],True,285,0.7972121238708496,29
sokoban_core/levels/boxoban/medium/train/353.txt#162,gnn[speed+dl],True,46,0.34743809700012207,21
sokoban_core/levels/boxoban/medium/train/101.txt#518,gnn[speed+dl],True,15,0.08455395698547363,9
sokoban_core/levels/boxoban/medium/train/029.txt#788,gnn[speed+dl],True,154,0.7828049659729004,14
sokoban_core/levels/boxoban/medium/train/310.txt#299,gnn[speed+dl],True,10,0.11829972267150879,9
sokoban_core/levels/boxoban/medium/train/121.txt#731,gnn[speed+dl],True,28,0.19403481483459473,10
sokoban_core/levels/boxoban/medium/train/217.txt#751,gnn[speed+dl],True,38,0.4218597412109375,18
sokoban_core/levels/boxoban/medium/train/044.txt#580,gnn[speed+dl],True,22,0.27570319175720215,10
sokoban_core/levels/boxoban/medium/train/011.txt#318,gnn[speed+dl],True,32,0.39243388175964355,14
sokoban_core/levels/boxoban/medium/train/102.txt#436,gnn[speed+dl],True,25,0.17560696601867676,10
sokoban_core/levels/boxoban/medium/train/398.txt#856,gnn[speed+dl],True,28,0.36126160621643066,20
sokoban_core/levels/boxoban/medium/train/022.txt#182,gnn[speed+dl],True,214,0.36597299575805664,17
sokoban_core/levels/boxoban/medium/train/127.txt#582,gnn[speed+dl],True,25,0.45450782775878906,18
sokoban_core/levels/boxoban/medium/train/358.txt#608,gnn[speed+dl],True,17,0.3860008716583252,10
sokoban_core/levels/boxoban/medium/train/097.txt#410,gnn[speed+dl],True,149,0.9810431003570557,20
sokoban_core/levels/boxoban/medium/train/158.txt#318,gnn[speed+dl],True,109,0.43438100814819336,11
sokoban_core/levels/boxoban/medium/train/426.txt#860,gnn[speed+dl],True,114,1.1528000831604004,12
sokoban_core/levels/boxoban/medium/train/342.txt#719,gnn[speed+dl],True,37,0.3606390953063965,10
sokoban_core/levels/boxoban/medium/train/401.txt#633,gnn[speed+dl],True,147,0.662222146987915,18
sokoban_core/levels/boxoban/medium/train/193.txt#89,gnn[speed+dl],True,122,0.7230961322784424,19
sokoban_core/levels/boxoban/medium/train/004.txt#301,gnn[speed+dl],True,267,1.2676069736480713,23
sokoban_core/levels/boxoban/medium/train/173.txt#414,gnn[speed+dl],True,151,1.100766897201538,16
sokoban_core/levels/boxoban/medium/train/344.txt#29,gnn[speed+dl],True,126,0.5477497577667236,20
sokoban_core/levels/boxoban/medium/train/329.txt#480,gnn[speed+dl],True,63,0.18878793716430664,25
sokoban_core/levels/boxoban/medium/train/435.txt#235,gnn[speed+dl],True,16,0.17807292938232422,13
sokoban_core/levels/boxoban/medium/train/449.txt#460,gnn[speed+dl],True,199,0.9493718147277832,13
sokoban_core/levels/boxoban/medium/train/228.txt#433,gnn[speed+dl],True,33,0.2573130130767822,14
sokoban_core/levels/boxoban/medium/train/350.txt#585,gnn[speed+dl],True,33,0.23322606086730957,13
sokoban_core/levels/boxoban/medium/train/270.txt#804,gnn[speed+dl],True,115,0.5800879001617432,12
sokoban_core/levels/boxoban/medium/train/021.txt#705,gnn[speed+dl],True,40,0.5581319332122803,13
sokoban_core/levels/boxoban/medium/train/347.txt#390,gnn[speed+dl],True,453,1.8768417835235596,15
sokoban_core/levels/boxoban/medium/train/110.txt#1,gnn[speed+dl],True,30,0.3483271598815918,11
sokoban_core/levels/boxoban/medium/train/371.txt#225,gnn[speed+dl],True,17,0.20797419548034668,14
sokoban_core/levels/boxoban/medium/train/332.txt#742,gnn[speed+dl],True,226,0.81784987449646,18
sokoban_core/levels/boxoban/medium/train/275.txt#745,gnn[speed+dl],True,27,0.5475349426269531,21
sokoban_core/levels/boxoban/medium/train/139.txt#930,gnn[speed+dl],True,17,0.2607002258300781,11
sokoban_core/levels/boxoban/medium/train/201.txt#464,gnn[speed+dl],True,105,1.2871968746185303,18
sokoban_core/levels/boxoban/medium/train/422.txt#133,gnn[speed+dl],True,87,0.8673760890960693,15
sokoban_core/levels/boxoban/medium/train/227.txt#699,gnn[speed+dl],True,20,0.24630284309387207,13
sokoban_core/levels/boxoban/medium/train/184.txt#408,gnn[speed+dl],True,32,0.34464001655578613,17
sokoban_core/levels/boxoban/medium/train/005.txt#76,gnn[speed+dl],True,356,1.915266990661621,17
sokoban_core/levels/boxoban/medium/train/077.txt#144,gnn[speed+dl],True,50,0.3881809711456299,12
sokoban_core/levels/boxoban/medium/train/110.txt#266,gnn[speed+dl],True,59,0.5432488918304443,10
sokoban_core/levels/boxoban/medium/train/014.txt#727,gnn[speed+dl],True,181,0.6838388442993164,22
sokoban_core/levels/boxoban/medium/train/439.txt#580,gnn[speed+dl],True,16,0.3561742305755615,14
sokoban_core/levels/boxoban/medium/train/348.txt#670,gnn[speed+dl],True,25,0.3623340129852295,16
sokoban_core/levels/boxoban/medium/train/229.txt#444,gnn[speed+dl],True,332,2.004166841506958,18
sokoban_core/levels/boxoban/medium/train/276.txt#980,gnn[speed+dl],True,44,0.41428709030151367,13
sokoban_core/levels/boxoban/medium/train/351.txt#811,gnn[speed+dl],True,191,0.8611428737640381,17
sokoban_core/levels/boxoban/medium/train/084.txt#986,gnn[speed+dl],True,187,0.6662077903747559,15
sokoban_core/levels/boxoban/medium/train/143.txt#18,gnn[speed+dl],True,24,0.0601809024810791,9
sokoban_core/levels/boxoban/medium/train/006.txt#139,gnn[speed+dl],True,21,0.351456880569458,15
sokoban_core/levels/boxoban/medium/train/086.txt#105,gnn[speed+dl],True,20,0.27351903915405273,15
sokoban_core/levels/boxoban/medium/train/081.txt#270,gnn[speed+dl],True,11,0.1424269676208496,5
sokoban_core/levels/boxoban/medium/train/049.txt#366,gnn[speed+dl],True,94,0.43114399909973145,14
sokoban_core/levels/boxoban/medium/train/089.txt#591,gnn[speed+dl],True,69,0.5233640670776367,16
sokoban_core/levels/boxoban/medium/train/061.txt#759,gnn[speed+dl],True,252,0.7964060306549072,19
sokoban_core/levels/boxoban/medium/train/089.txt#959,gnn[speed+dl],True,130,1.2932758331298828,14
sokoban_core/levels/boxoban/medium/train/370.txt#790,gnn[speed+dl],True,53,0.17691493034362793,15
sokoban_core/levels/boxoban/medium/train/426.txt#807,gnn[speed+dl],True,20,0.37474894523620605,11
sokoban_core/levels/boxoban/medium/train/341.txt#137,gnn[speed+dl],True,38,0.41500401496887207,12
sokoban_core/levels/boxoban/medium/train/123.txt#699,gnn[speed+dl],True,74,0.6433978080749512,15
sokoban_core/levels/boxoban/medium/train/284.txt#202,gnn[speed+dl],True,124,0.4023559093475342,12
sokoban_core/levels/boxoban/medium/train/314.txt#904,gnn[speed+dl],True,100,1.2595288753509521,14
sokoban_core/levels/boxoban/medium/train/445.txt#486,gnn[speed+dl],True,30,0.18033409118652344,10
sokoban_core/levels/boxoban/medium/train/240.txt#66,gnn[speed+dl],True,18,0.1805732250213623,8
sokoban_core/levels/boxoban/medium/train/389.txt#189,gnn[speed+dl],True,22,0.12390780448913574,14
sokoban_core/levels/boxoban/medium/train/348.txt#95,gnn[speed+dl],True,39,0.1582939624786377,13
sokoban_core/levels/boxoban/medium/train/368.txt#440,gnn[speed+dl],True,24,0.27634310722351074,13
sokoban_core/levels/boxoban/medium/train/238.txt#551,gnn[speed+dl],True,41,0.37448883056640625,24
sokoban_core/levels/boxoban/medium/train/447.txt#244,gnn[speed+dl],True,29,0.24654293060302734,11
sokoban_core/levels/boxoban/medium/train/039.txt#947,gnn[speed+dl],True,134,0.6146829128265381,13
sokoban_core/levels/boxoban/medium/train/032.txt#443,gnn[speed+dl],True,200,0.6846871376037598,19
sokoban_core/levels/boxoban/medium/train/002.txt#297,gnn[speed+dl],True,70,0.6195061206817627,15
sokoban_core/levels/boxoban/medium/train/372.txt#273,gnn[speed+dl],True,844,3.4834089279174805,22
sokoban_core/levels/boxoban/medium/train/150.txt#884,gnn[speed+dl],True,506,1.9186429977416992,20
sokoban_core/levels/boxoban/medium/train/168.txt#168,gnn[speed+dl],True,49,0.7551229000091553,14
sokoban_core/levels/boxoban/medium/train/350.txt#888,gnn[speed+dl],True,28,0.20974278450012207,11
sokoban_core/levels/boxoban/medium/train/389.txt#745,gnn[speed+dl],True,10,0.17087197303771973,7
sokoban_core/levels/boxoban/medium/train/385.txt#399,gnn[speed+dl],True,376,2.4954090118408203,25
sokoban_core/levels/boxoban/medium/train/037.txt#345,gnn[speed+dl],True,587,2.541084051132202,20
sokoban_core/levels/boxoban/medium/train/176.txt#843,gnn[speed+dl],True,13,0.31679701805114746,9
sokoban_core/levels/boxoban/medium/train/331.txt#618,gnn[speed+dl],True,13,0.1380760669708252,9
sokoban_core/levels/boxoban/medium/train/437.txt#225,gnn[speed+dl],True,19,0.44788312911987305,13
sokoban_core/levels/boxoban/medium/train/387.txt#764,gnn[speed+dl],True,38,0.6853220462799072,19
sokoban_core/levels/boxoban/medium/train/360.txt#778,gnn[speed+dl],True,120,0.5765538215637207,14
sokoban_core/levels/boxoban/medium/train/056.txt#794,gnn[speed+dl],True,252,1.2347948551177979,20
sokoban_core/levels/boxoban/medium/train/437.txt#399,gnn[speed+dl],True,611,4.628875970840454,13
sokoban_core/levels/boxoban/medium/train/020.txt#69,gnn[speed+dl],True,18,0.2375040054321289,15
sokoban_core/levels/boxoban/medium/train/035.txt#43,gnn[speed+dl],True,114,0.5872318744659424,19
sokoban_core/levels/boxoban/medium/train/233.txt#88,gnn[speed+dl],True,23,0.23665618896484375,14
sokoban_core/levels/boxoban/medium/train/083.txt#91,gnn[speed+dl],True,10,0.2291100025177002,10
